level_0,index,datetime,timestamp,joint_angle_1,joint_angle_des_1,joint_angle_2,joint_angle_des_2,joint_angle_3,joint_angle_des_3,joint_angle_4,joint_angle_des_4,timestamp_vicon,ee_base_ori_x,ee_base_ori_y,ee_base_ori_z,ee_base_ori_w,ee_top_ori_x,ee_top_ori_y,ee_top_ori_z,ee_top_ori_w
15023,15023,2023-10-20 12:49:43.371838,1697798983.371838,1.2,1.22,1.75,1.75,1.06,1.05,2.08,2.09,1697798983.407518,-0.0099969344023296,0.0050190260011852,0.3359117747103626,0.9418270277983584,0.2635842589726461,-0.2053480329130289,-0.2799387744981365,0.8999943368338893
15030,15030,2023-10-20 12:49:44.842280,1697798984.84228,1.39,1.4,1.75,1.75,1.03,1.05,2.11,2.09,1697798984.807846,-0.0102786690791907,0.0049955979743089,0.3359543765597927,0.941808924269228,0.2584766190164086,-0.1867149181287343,-0.2228333985352471,0.921234309645086
15037,15037,2023-10-20 12:49:46.311448,1697798986.311448,1.57,1.57,1.74,1.75,1.04,1.05,2.1,2.09,1697798986.308198,-0.0129852358970556,0.0042910934380882,0.3377379332068418,0.9411408282711862,0.2496827675220825,-0.165227652281637,-0.1850869854515993,0.936002749109452
15042,15042,2023-10-20 12:49:47.362037,1697798987.362037,1.57,1.75,1.74,1.75,1.04,1.05,2.1,2.09,1697798987.408456,-0.0132791938520788,0.0042218784090568,0.3378367600532287,0.9411015685408644,0.253422581239223,-0.1645127189743806,-0.1860235943350581,0.934937314991958
15051,15051,2023-10-20 12:49:49.252091,1697798989.252091,1.92,1.92,1.74,1.75,1.04,1.05,2.1,2.09,1697798989.208879,-0.0139636397148365,0.0039542617658058,0.3377643831819972,0.9411188033577306,0.2443428981165559,-0.1342619079039849,-0.1353838210544097,0.9507583863541208
15059,15059,2023-10-20 12:49:50.931711,1697798990.931711,2.09,2.09,1.74,1.75,1.05,1.05,2.1,2.09,1697798990.909277,-0.006750961517998,0.0045423785102455,0.3347190622361801,0.94228283476448,0.2342689809126198,-0.1276421391511812,-0.1067423897572113,0.9578264932251522
15064,15064,2023-10-20 12:49:51.981461,1697798991.981461,2.01,1.05,1.8,1.92,1.05,1.05,2.09,2.09,1697798992.009535,-0.0064243856770493,0.0049773829516392,0.3349771184579068,0.9421912136277132,0.2411428582355915,-0.1316547023115204,-0.1277545141262342,0.9529931507632172
15071,15071,2023-10-20 12:49:53.451182,1697798993.451182,1.1,1.22,1.91,1.92,1.07,1.05,2.07,2.09,1697798993.409864,-0.0168005276619255,0.0046124871735926,0.3384832370773571,0.9408111210280138,0.2738308765221948,-0.1994752342000718,-0.3028711966110365,0.8907835428808235
15078,15078,2023-10-20 12:49:54.921958,1697798994.921958,1.21,1.4,1.92,1.92,1.06,1.05,2.09,2.09,1697798994.910216,-0.0167478831008191,0.0045448698423579,0.3384722401247137,0.9408163451145584,0.2718498433094349,-0.1912990024122537,-0.2738705898558358,0.9024950162636516
15088,15088,2023-10-20 12:49:57.022676,1697798997.022676,1.57,1.57,1.92,1.92,1.04,1.05,2.1,2.09,1697798997.010708,-0.0126080265598839,0.0045768310075544,0.3376197134449212,0.9411870267792491,0.2620109602712371,-0.1498349423647664,-0.1917865582390114,0.933872401788984
15095,15095,2023-10-20 12:49:58.492447,1697798998.492447,1.74,1.75,1.92,1.92,1.04,1.05,2.1,2.09,1697798998.51106,-0.0136427101335704,0.004492374146233,0.3379141133770284,0.9410673445696426,-0.3864750360567579,0.7950326260087615,0.3700122459801948,0.285746579876702
15102,15102,2023-10-20 12:49:59.962590,1697798999.96259,1.92,1.92,1.92,1.92,1.04,1.05,2.1,2.09,1697799000.011412,-0.0138013670685245,0.0044591443250076,0.3376935387685195,0.9411443630883218,0.2271606086948993,-0.1309404210274045,-0.1256151877779638,0.9568037879304386
15107,15107,2023-10-20 12:50:01.012756,1697799001.012756,1.92,2.09,1.92,1.92,1.05,1.05,2.1,2.09,1697799001.011647,-0.0137261741467903,0.0044307258556322,0.3376108504929334,0.9411752623401884,0.2238888332604639,-0.1315857740530875,-0.1240385238445328,0.9576917139719792
15114,15114,2023-10-20 12:50:02.482160,1697799002.48216,2.09,1.05,1.92,2.09,1.05,1.05,2.09,2.09,1697799002.511998,-0.0070634880772223,0.0045512986445023,0.33480830425216,0.942248795287436,0.2316724567434054,-0.1289655871968834,-0.0995618254259239,0.9590532795540068
15122,15122,2023-10-20 12:50:04.162347,1697799004.162347,1.2,1.22,2.09,2.09,1.06,1.05,2.07,2.09,1697799004.112374,-0.0096443774712538,0.0048994073357748,0.3366225376939062,0.941577532074478,0.2759251659454207,-0.1668931514218983,-0.2893232220347348,0.901279119916743
15131,15131,2023-10-20 12:50:06.052898,1697799006.052898,1.34,1.4,2.09,2.09,1.04,1.05,2.12,2.09,1697799006.012819,-0.0178937527232032,0.0043651982256005,0.3396417704023055,0.9403745139336348,0.2675833658088806,-0.1470105139069988,-0.2435065163821738,0.9205930847136584
15138,15138,2023-10-20 12:50:07.523314,1697799007.523314,1.55,1.57,2.11,2.09,1.04,1.05,2.1,2.09,1697799007.513171,-0.0061426646743789,0.0051569571074651,0.3354199547244002,0.9420345680689064,0.2732229408321805,-0.1111467247492101,-0.2109667630325339,0.9319273872336368
15145,15145,2023-10-20 12:50:08.993069,1697799008.993069,1.74,1.75,2.09,2.09,1.04,1.05,2.1,2.09,1697799009.013523,-0.0061326358556648,0.0050477386841616,0.3353284829216708,0.9420677893087572,0.2604334546352042,-0.1113590325542252,-0.1736227057411596,0.9432013240165
15150,15150,2023-10-20 12:50:10.042616,1697799010.042616,1.74,1.92,2.09,2.09,1.04,1.05,2.1,2.09,1697799010.013758,-0.0062888519088293,0.0049971715778973,0.3353796380007081,0.942048818815885,0.2604009549509053,-0.11091053923191,-0.1730924248359058,0.9433605924631208
15159,15159,2023-10-20 12:50:11.933118,1697799011.933118,2.09,2.09,2.09,2.09,1.05,1.05,2.1,2.09,1697799011.914203,-0.0074887866865861,0.0040548734820021,0.3352130723900279,0.9421038542399908,0.253661610304063,-0.091337759782531,-0.1196158258314612,0.9555130848431724
15165,15165,2023-10-20 12:50:13.193946,1697799013.193946,1.95,1.05,1.95,1.05,1.16,1.22,2.1,2.09,1697799013.214508,-0.0066044090288008,0.0048385526624129,0.3354222869445466,0.9420323028486888,0.2630073556366676,-0.1077768665983824,-0.1327341751267436,0.9495224676966126
15174,15174,2023-10-20 12:50:15.083380,1697799015.08338,1.2,1.22,1.05,1.05,1.22,1.22,2.08,2.09,1697799015.114954,-0.0099482933767135,0.0051420165849324,0.3359388972252948,0.941817205436057,0.2923754266173879,-0.1529127976828933,-0.2964381302068434,0.8962470201761129
15181,15181,2023-10-20 12:50:16.553218,1697799016.553218,1.39,1.4,1.05,1.05,1.22,1.22,2.11,2.09,1697799016.515282,-0.0126660603007878,0.0043754707879978,0.3376367062344994,0.9411811094443824,0.2921346828274818,-0.1207749286909297,-0.2533744708822391,0.9142604230710925
15186,15186,2023-10-20 12:50:17.603082,1697799017.603082,1.39,1.57,1.05,1.05,1.22,1.22,2.1,2.09,1697799017.615541,-0.0129174916995931,0.0043708307825583,0.3376810126778701,0.9411618181393194,0.2923152322268301,-0.1203595225416937,-0.2512311918115766,0.9148487736247148
15196,15196,2023-10-20 12:50:19.703939,1697799019.703939,1.74,1.75,1.05,1.05,1.22,1.22,2.1,2.09,1697799019.716033,-0.0142322773831283,0.0038693529783837,0.3380273450093948,0.9410207141258464,0.2907227133699038,-0.0504798105145344,-0.1986373812282486,0.9345989960619692
15203,15203,2023-10-20 12:50:21.173014,1697799021.173014,1.92,1.92,1.05,1.05,1.22,1.22,2.1,2.09,1697799021.216385,-0.014556858309526,0.0036598837167439,0.3381314275758622,0.9409791925504228,0.2823702143594463,-0.0485907298797375,-0.1779876690612398,0.941395980804306
15210,15210,2023-10-20 12:50:22.643571,1697799022.643571,2.09,2.09,1.05,1.05,1.22,1.22,2.1,2.09,1697799022.616714,-0.0158882840320576,0.0026694361402723,0.3387561426305006,0.9407362607932755,0.2783000445012255,-0.0344869781496307,-0.1547532620134649,0.9473178777289674
15215,15215,2023-10-20 12:50:23.694319,1697799023.694319,2.09,1.05,1.05,1.22,1.22,1.22,2.1,2.09,1697799023.716972,-0.0152141907264479,0.0033361860809953,0.3384711038430049,0.9408478676843935,0.2902146330982974,-0.0455893202611758,-0.1515986994166572,0.9437769413102456
15222,15222,2023-10-20 12:50:25.163441,1697799025.163441,1.09,1.22,1.23,1.22,1.24,1.22,2.07,2.09,1697799025.1173,-0.0198819154692794,0.0064924833700847,0.3399285630193692,0.9402186602809732,0.2925688677169903,-0.1828732873479773,-0.3049961885053471,0.8876587989844709
15232,15232,2023-10-20 12:50:27.263786,1697799027.263786,1.39,1.4,1.22,1.22,1.22,1.22,2.1,2.09,1697799027.217792,-0.0239303431635724,0.0063569280165305,0.3413559442631051,0.9396079221986744,0.290869383921931,-0.143221547539191,-0.2385056230723794,0.9154221198879846
15239,15239,2023-10-20 12:50:28.733985,1697799028.733985,1.57,1.57,1.22,1.22,1.22,1.22,2.1,2.09,1697799028.718144,-0.0203522856511315,0.0062231917151917,0.3400431851076661,0.9401689681198184,0.2785481138067137,-0.120344867140968,-0.2072191649146151,0.9300474605844772
15246,15246,2023-10-20 12:50:30.203794,1697799030.203794,1.74,1.75,1.22,1.22,1.21,1.22,2.09,2.09,1697799030.218496,-0.0167269249146119,0.0062430303326448,0.3394488643132576,0.9404550510639018,0.2892953703831354,-0.0970586526957213,-0.181098665952065,0.9349283821780996
15253,15253,2023-10-20 12:50:31.674245,1697799031.674245,1.92,1.92,1.22,1.22,1.22,1.22,2.1,2.09,1697799031.71885,-0.006642140867229,0.0048996110872384,0.3354406381789263,0.9420251875794023,0.2759433784333124,-0.0813743783140451,-0.1542377198486303,0.9452217666921916
15258,15258,2023-10-20 12:50:32.723378,1697799032.723378,1.92,2.09,1.22,1.22,1.22,1.22,2.1,2.09,1697799032.719083,-0.0067105321331912,0.0048929869964167,0.3354500046471225,0.942021401996254,0.2757068306677691,-0.0811085871922704,-0.1542564248013343,0.945310581774222
15266,15266,2023-10-20 12:50:34.404870,1697799034.40487,1.93,1.05,1.39,1.4,1.22,1.22,2.09,2.09,1697799034.419482,-0.0065570539867295,0.0049712626720767,0.3354003510840084,0.9420397529208544,0.2746651836578687,-0.108987572801828,-0.1433732296517978,0.9445236168991056
15277,15277,2023-10-20 12:50:36.714579,1697799036.714579,1.2,1.22,1.39,1.4,1.22,1.22,2.09,2.09,1697799036.720021,-0.0102536250667187,0.0051934804940635,0.3359918148034642,0.9417947713373778,0.2983450452541704,-0.1864563423219891,-0.2748302068301819,0.8948142957026736
15282,15282,2023-10-20 12:50:37.763792,1697799037.763792,1.38,1.4,1.39,1.4,1.22,1.22,2.1,2.09,1697799037.720256,-0.0085655809817592,0.0051017028120387,0.336024333075019,0.9418005367551832,0.2809273382665528,-0.1607661501772724,-0.2256150503205659,0.9188753585990308
15289,15289,2023-10-20 12:50:39.233604,1697799039.233604,1.57,1.57,1.39,1.4,1.22,1.22,2.1,2.09,1697799039.220608,-0.0138751360220215,0.004093008559461,0.3379801432056191,0.941042055744594,0.2789447135550121,-0.1458918004678867,-0.1954246405331125,0.9288243317271864
15294,15294,2023-10-20 12:50:40.284893,1697799040.284893,1.57,1.75,1.39,1.4,1.22,1.22,2.1,2.09,1697799040.320865,-0.0139224046484975,0.0040894968182732,0.3380137341670642,0.9410293078215014,0.2826912211807064,-0.1423901909369397,-0.1926448058191819,0.9288157437205684
15303,15303,2023-10-20 12:50:42.174230,1697799042.17423,1.92,1.92,1.39,1.4,1.22,1.22,2.1,2.09,1697799042.221311,-0.014270273623,0.0039498606785929,0.3381249756772071,0.9409847282047848,0.2743553065285094,-0.1088789998057438,-0.14349819074519,0.9446072191306848
15311,15311,2023-10-20 12:50:43.855084,1697799043.855084,2.1,2.09,1.39,1.4,1.22,1.22,2.1,2.09,1697799043.821687,-0.0144698427354675,0.0038099867724921,0.338155127546837,0.9409714221833662,0.267132832050774,-0.0945286807320238,-0.1221174762138427,0.9512053934680762
15316,15316,2023-10-20 12:50:44.903481,1697799044.903481,2.01,1.05,1.47,1.57,1.22,1.22,2.1,2.09,1697799044.921945,-0.0141572014900595,0.0039394282355943,0.3380861901212196,0.941000415834374,0.2681715721311182,-0.1190495277282418,-0.1324183894322291,0.9467716662366812
15325,15325,2023-10-20 12:50:46.793925,1697799046.793925,1.19,1.22,1.57,1.57,1.22,1.22,2.09,2.09,1697799046.82239,-0.0074872002040564,0.0091934712157483,0.3363796215126924,0.941651831703782,0.2855675119460266,-0.1862105329343708,-0.2820394771766286,0.8967890314110603
15330,15330,2023-10-20 12:50:47.844210,1697799047.84421,1.21,1.4,1.57,1.57,1.22,1.22,2.09,2.09,1697799047.822625,-0.0073607159669235,0.0092535901221984,0.3362892606344364,0.9416845141087586,0.3055743567624988,-0.1803763238360706,-0.2690290702377375,0.8953837465889073
15339,15339,2023-10-20 12:50:49.734286,1697799049.734286,1.57,1.57,1.57,1.57,1.21,1.22,2.1,2.09,1697799049.723071,-0.0097431013250499,0.0088544352851525,0.3379303508415253,0.9410790343709048,0.2770562398203662,-0.1520885788296511,-0.1826493273106717,0.9309930866548558
15347,15347,2023-10-20 12:50:51.414488,1697799051.414488,1.74,1.75,1.57,1.57,1.22,1.22,2.1,2.09,1697799051.42347,-0.0100873245480393,0.0088419786071278,0.3380769486421626,0.9410228701230264,0.2765074329462442,-0.1426789564645438,-0.1604925317172665,0.936711536264313
15354,15354,2023-10-20 12:50:52.884590,1697799052.88459,1.92,1.92,1.57,1.57,1.22,1.22,2.1,2.09,1697799052.923821,-0.0103435680091096,0.0088295474886559,0.3381442094290088,0.9409960378883736,0.2689377811681314,-0.122437475038619,-0.1384958279294229,0.945251522195375
15359,15359,2023-10-20 12:50:53.934434,1697799053.934434,1.92,2.09,1.57,1.57,1.22,1.22,2.1,2.09,1697799053.924056,-0.0102300638622769,0.0088794701219421,0.3381283720166107,0.9410024999122604,0.2689176073825837,-0.1222134789785131,-0.1381558957865883,0.9453359902463252
15366,15366,2023-10-20 12:50:55.405081,1697799055.405081,2.1,1.05,1.57,1.75,1.22,1.22,2.1,2.09,1697799055.424408,-0.010480601861695,0.0087932436478427,0.3381888739210341,0.940978810285752,0.2639815028841816,-0.1149136877505321,-0.1136547780320081,0.9508896896765034
15375,15375,2023-10-20 12:50:57.294857,1697799057.294857,1.19,1.22,1.75,1.75,1.22,1.22,2.09,2.09,1697799057.324854,-0.0073464073057122,0.0092709201327373,0.3363559968995375,0.9416606202285988,0.3136059527841424,-0.1953180401718199,-0.2578278331538542,0.8927636742234633
15383,15383,2023-10-20 12:50:58.975249,1697799058.975249,1.38,1.4,1.74,1.75,1.22,1.22,2.1,2.09,1697799059.025252,-0.0045534145799941,0.00930617147399,0.3359332748322725,0.9418288042147704,0.2875281721507717,-0.1666817614758873,-0.228650857764299,0.9150210521373712
15390,15390,2023-10-20 12:51:00.445295,1697799060.445295,1.57,1.57,1.74,1.75,1.21,1.22,2.1,2.09,1697799060.425581,-0.0096552868102789,0.0088401375167554,0.337957561526766,0.9410703023750024,0.277201851839852,-0.1511480388610952,-0.182662153129044,0.9311003928144715
15395,15395,2023-10-20 12:51:01.496652,1697799061.496652,1.57,1.75,1.74,1.75,1.22,1.22,2.1,2.09,1697799061.525839,-0.01023969022677,0.008786200332049,0.3381204281468438,0.9410061251116169,0.2730977616006553,-0.1516117373996407,-0.172848532982201,0.9341064598520208
15402,15402,2023-10-20 12:51:02.965779,1697799062.965779,1.74,1.92,1.74,1.75,1.22,1.22,2.1,2.09,1697799062.926167,-0.0101000940153573,0.0088822503213414,0.3381016574043732,0.9410134765190804,0.275206803981159,-0.1366451174892327,-0.1592556522646881,0.9382041164536524
15411,15411,2023-10-20 12:51:04.855864,1697799064.855864,2.1,2.09,1.74,1.75,1.22,1.22,2.1,2.09,1697799064.826613,-0.0104058228213899,0.008776060852167,0.3381945118130302,0.9409777743320376,0.2516067246790773,-0.1222083459808464,-0.1109619661365101,0.953649106506168
15417,15417,2023-10-20 12:51:06.115250,1697799066.11525,1.95,1.05,1.89,1.92,1.22,1.22,2.1,2.09,1697799066.126918,-0.0104370542873905,0.0088479566109871,0.3382201829540132,0.940967528347374,0.2685919750005424,-0.1120360832844581,-0.1348880173992392,0.947159696022634
15424,15424,2023-10-20 12:51:07.585438,1697799067.585438,1.1,1.22,1.91,1.92,1.24,1.22,2.07,2.09,1697799067.62727,-0.0073744378161838,0.0090782329677871,0.3363925521040726,0.941649220379854,0.2960516599334011,-0.1740923725213196,-0.3196421257135689,0.883104847653939
15433,15433,2023-10-20 12:51:09.475122,1697799069.475122,1.38,1.4,1.93,1.92,1.22,1.22,2.09,2.09,1697799069.427692,-0.0093327000978077,0.0089366593667426,0.3372673708366813,0.9413202204335992,0.2864132107359184,-0.1475554201434286,-0.2338094506598427,0.9173483588497782
15438,15438,2023-10-20 12:51:10.525863,1697799070.525863,1.39,1.57,1.92,1.92,1.22,1.22,2.09,2.09,1697799070.52795,-0.0098172584342189,0.0089923168299877,0.3373779002205967,0.941275152183253,0.2871214418786241,-0.1465187908423907,-0.2325569866229757,0.9176114480086136
15447,15447,2023-10-20 12:51:12.415457,1697799072.415457,1.74,1.75,1.92,1.92,1.22,1.22,2.1,2.09,1697799072.428396,-0.0101014072698963,0.0088173220692611,0.338083273483272,0.941020678090301,0.2569978685246739,-0.1202346132749526,-0.1607057159011121,0.945340894186382
15455,15455,2023-10-20 12:51:14.095743,1697799074.095743,1.92,1.92,1.92,1.92,1.22,1.22,2.1,2.09,1697799074.128795,-0.0103289364366761,0.0088330228536461,0.3381390172519047,0.9409980317680108,0.2712553987154114,-0.1163417858977063,-0.1366888168341339,0.9456221575631358
15462,15462,2023-10-20 12:51:15.565927,1697799075.565927,2.1,2.09,1.92,1.92,1.22,1.22,2.1,2.09,1697799075.529123,-0.0106160605085458,0.0086835215686726,0.3382396937854249,0.9409600444548044,0.2687182279947874,-0.0984804169822233,-0.1240105324466714,0.9501123666475676
15467,15467,2023-10-20 12:51:16.615997,1697799076.615997,2.09,1.05,1.92,2.09,1.22,1.22,2.1,2.09,1697799076.629381,-0.0106041243483114,0.0087221128770451,0.3381910651976684,0.9409773008496176,0.2654275619737713,-0.1030402285190924,-0.1226004380391815,0.9507365845721903
15474,15474,2023-10-20 12:51:18.085256,1697799078.085256,1.18,1.22,2.09,2.09,1.23,1.22,2.07,2.09,1697799078.129733,-0.0199324911719662,0.0063988830773826,0.3399583372830964,0.9402074659365104,0.2835067586745232,-0.1500188285414856,-0.2943626549861741,0.9002604602104863
15484,15484,2023-10-20 12:51:20.186310,1697799080.18631,1.36,1.4,2.09,2.09,1.22,1.22,2.11,2.09,1697799080.230226,-0.013679648690913,0.0120326816294325,0.3397221336394687,0.9403493785290364,0.2827174892924471,-0.1191873466224247,-0.240894611480626,0.9207795522343442
15491,15491,2023-10-20 12:51:21.655170,1697799081.65517,1.56,1.57,2.11,2.09,1.22,1.22,2.1,2.09,1697799081.630554,-0.0148739372512649,0.0118397422297748,0.3401204753128142,0.9401896876522116,0.2876359024342422,-0.0979299266577212,-0.2106818416233579,0.9291331867422684
15498,15498,2023-10-20 12:51:23.126157,1697799083.126157,1.74,1.75,2.1,2.09,1.21,1.22,2.1,2.09,1697799083.130906,-0.0149151009132583,0.0117970474120811,0.3401144560921527,0.9401917496948394,0.2760699869658276,-0.0898963658623658,-0.1839609441912928,0.9390752774478068
15505,15505,2023-10-20 12:51:24.596088,1697799084.596088,1.92,1.92,2.09,2.09,1.22,1.22,2.1,2.09,1697799084.631258,-0.0151929235782923,0.0116365126906505,0.3401292798408275,0.9401839392589648,0.2755343141506731,-0.0800827713680601,-0.1537598047433792,0.9455292242447122
15510,15510,2023-10-20 12:51:25.646019,1697799085.646019,1.92,2.09,2.09,2.09,1.22,1.22,2.1,2.09,1697799085.631492,-0.0151430866734214,0.0117283948073848,0.3401587971819253,0.940172922595088,0.2760256903174844,-0.0808825874601359,-0.1534062364300633,0.945375243993026
15518,15518,2023-10-20 12:51:27.326575,1697799087.326575,1.93,1.05,1.93,1.05,1.41,1.4,2.1,2.09,1697799087.331891,-0.0151210839015364,0.0116198273087959,0.3401553820179477,0.9401758604214324,0.302057550156552,-0.0867734398366833,-0.1467015887456754,0.9379287021900046
15528,15528,2023-10-20 12:51:29.426413,1697799089.426413,1.2,1.22,1.05,1.05,1.4,1.4,2.08,2.09,1697799089.432384,-0.0148214889432573,0.0085805193476155,0.3379697562350139,0.9410011381627948,0.2989381674865196,-0.1513419385477767,-0.3022847015357822,0.8923875553109343
15535,15535,2023-10-20 12:51:30.896135,1697799090.896135,1.39,1.4,1.05,1.05,1.39,1.4,2.11,2.09,1697799090.932735,-0.016933728410429,0.007884019894562,0.3393213149026328,0.9404850537489536,0.3005040766694322,-0.1189988714675824,-0.2552971900008483,0.9112408645754232
15541,15541,2023-10-20 12:51:32.156800,1697799092.1568,1.57,1.57,1.04,1.05,1.39,1.4,2.1,2.09,1697799092.133017,-0.0180838751583261,0.007493770626464,0.3397689663390664,0.9403051985254248,0.2936149224058785,-0.0949192158159201,-0.2190772561480689,0.9256272336357192
15546,15546,2023-10-20 12:51:33.206503,1697799093.206503,1.57,1.75,1.04,1.05,1.39,1.4,2.1,2.09,1697799093.233275,-0.0182197067458366,0.0074529981552092,0.3398136881955012,0.9402867394681076,0.2924024020701257,-0.0941022713489112,-0.2196495157199245,0.9259587939182816
15555,15555,2023-10-20 12:51:35.096248,1697799095.096248,1.92,1.92,1.04,1.05,1.39,1.4,2.1,2.09,1697799095.133721,-0.0185912908727101,0.0069585012446476,0.3398920361980946,0.9402549371809902,0.3007887955791515,-0.0239735904917734,-0.1880484547075067,0.9346599093226878
15563,15563,2023-10-20 12:51:36.776751,1697799096.776751,2.09,2.09,1.04,1.05,1.39,1.4,2.09,2.09,1697799096.734096,-0.0204047865199839,0.0058572990348772,0.3405729659490366,0.9399783995389288,0.2966178882101412,-0.0156733612861678,-0.1613825162369383,0.9411311585495316
15568,15568,2023-10-20 12:51:37.827794,1697799097.827794,2.01,1.05,1.11,1.22,1.39,1.4,2.09,2.09,1697799097.834354,-0.018594828068495,0.0070562853883244,0.339909558646237,0.9402478041168414,0.2887991008614687,-0.0573248221333253,-0.1643258343542189,0.9414382424103984
15575,15575,2023-10-20 12:51:39.297616,1697799099.297616,1.11,1.22,1.23,1.22,1.4,1.4,2.07,2.09,1697799099.334706,-0.014878557277815,0.0085926593625795,0.3379400575965762,0.9410107928233514,0.2992866457110474,-0.1751595021232176,-0.3025605680194499,0.8878084000474
15584,15584,2023-10-20 12:51:41.186250,1697799101.18625,1.39,1.4,1.22,1.22,1.39,1.4,2.1,2.09,1697799101.235152,-0.0143046651672697,0.0044492366788277,0.337145330027385,0.9413334198296338,0.3008410337562895,-0.1411493830609889,-0.2422488765906466,0.9115300356326824
15591,15591,2023-10-20 12:51:42.656766,1697799102.656766,1.57,1.57,1.22,1.22,1.39,1.4,2.1,2.09,1697799102.63548,-0.0141317975120617,0.0040412725710151,0.3381173483707972,0.9409891705783792,0.2981335664527768,-0.1131592135896608,-0.208372853990241,0.9246037652172302
15599,15599,2023-10-20 12:51:44.338076,1697799104.338076,1.74,1.75,1.22,1.22,1.39,1.4,2.1,2.09,1697799104.335879,-0.0143093372989169,0.0038966975439028,0.3380794199762668,0.941000724974656,0.2866502592966403,-0.0799122159945168,-0.1781174219147975,0.937933819941706
15606,15606,2023-10-20 12:51:45.807614,1697799105.807614,1.92,1.92,1.22,1.22,1.39,1.4,2.1,2.09,1697799105.836231,-0.0143867269849989,0.003733410317773,0.3380851484656503,0.9409981488403776,0.2908665421141931,-0.0802441699177268,-0.1599777002273515,0.9398748125695864
15611,15611,2023-10-20 12:51:46.857107,1697799106.857107,1.92,2.09,1.22,1.22,1.39,1.4,2.1,2.09,1697799106.836466,-0.014420258177031,0.0037325321397143,0.3381141014661226,0.9409872362299556,0.2888255211983415,-0.0764327151723333,-0.1592688649861961,0.9409417022334062
15619,15619,2023-10-20 12:51:48.537612,1697799108.537612,1.85,1.05,1.41,1.4,1.4,1.4,2.1,2.09,1697799108.536864,-0.0144198755703078,0.0038334501470187,0.338109777353443,0.940988390101872,0.2899260642910691,-0.1040348362636389,-0.1577533351802189,0.9382076077968065
15628,15628,2023-10-20 12:51:50.427285,1697799110.427285,1.19,1.22,1.39,1.4,1.4,1.4,2.09,2.09,1697799110.43731,-0.0148701123269237,0.0084144463139929,0.337999606843313,0.940991149069097,0.3055107514271012,-0.1737375521653546,-0.279331752815925,0.8935615343102129
15636,15636,2023-10-20 12:51:52.107610,1697799112.10761,1.39,1.4,1.39,1.4,1.39,1.4,2.1,2.09,1697799112.137709,-0.0142159583632972,0.0082848014612956,0.3379038425136934,0.9410368015157756,0.2983760843880824,-0.1526018819872887,-0.2318656890000428,0.9131936706655982
15642,15642,2023-10-20 12:51:53.367553,1697799113.367553,1.57,1.57,1.39,1.4,1.38,1.4,2.1,2.09,1697799113.33799,-0.0181523777981754,0.0073724651788208,0.3398163307368526,0.9402877215522925,0.3007329929652137,-0.1257099097552785,-0.1938397587805832,0.9253014824625484
15647,15647,2023-10-20 12:51:54.418029,1697799114.418029,1.57,1.75,1.39,1.4,1.39,1.4,2.1,2.09,1697799114.438248,-0.018191939144959,0.0073484578721555,0.3397922294887283,0.9402958546628432,0.2927144385256238,-0.1272492886362553,-0.1943909349792066,0.92754409082162
15654,15654,2023-10-20 12:51:55.888259,1697799115.888259,1.74,1.92,1.39,1.4,1.39,1.4,2.1,2.09,1697799115.838577,-0.0185984787941128,0.0072160456747512,0.3398580936828037,0.9402651229465312,0.2883639366954469,-0.1128459891402037,-0.1664119591342812,0.9361725709534346
15664,15664,2023-10-20 12:51:57.987875,1697799117.987875,2.1,2.09,1.4,1.4,1.39,1.4,2.1,2.09,1697799117.939069,-0.0184232302640274,0.0070164958162418,0.3398278863031614,0.9402810011181896,0.2690704723142326,-0.0953955340359118,-0.1146083198799241,0.9515070709295332
15669,15669,2023-10-20 12:51:59.037861,1697799119.037861,1.95,1.05,1.54,1.57,1.39,1.4,2.1,2.09,1697799119.039327,-0.0186757029658814,0.0070866932753811,0.3399214842173629,0.9402416612045096,0.2895780563569018,-0.1104246998773353,-0.1396219163553659,0.9404555573799406
15676,15676,2023-10-20 12:52:00.508158,1697799120.508158,1.11,1.22,1.57,1.57,1.4,1.4,2.07,2.09,1697799120.539679,-0.0148995824512062,0.0083496615623269,0.3380268044336447,0.9409814902956132,0.3041476132197407,-0.1883443620202026,-0.2950045140886491,0.8859982885622624
15685,15685,2023-10-20 12:52:02.398031,1697799122.398031,1.39,1.4,1.57,1.57,1.39,1.4,2.09,2.09,1697799122.440125,-0.0187629480664548,0.0063024033167899,0.3397596897009639,0.9403039852869884,0.3104457406783357,-0.1378335222336141,-0.2234446359318969,0.9136180038268824
15690,15690,2023-10-20 12:52:03.447997,1697799123.447997,1.39,1.57,1.57,1.57,1.39,1.4,2.09,2.09,1697799123.44036,-0.0189281887213822,0.006316947093294,0.3397388738358396,0.9403080970915352,0.3104482284694884,-0.1374388678385272,-0.2229418432639764,0.913799425240288
15699,15699,2023-10-20 12:52:05.338118,1697799125.338118,1.74,1.75,1.57,1.57,1.39,1.4,2.1,2.09,1697799125.340805,-0.0184665612614866,0.0071940505442514,0.3399127613729967,0.9402481302335712,0.2878060678417105,-0.1286226561989403,-0.1600267740208922,0.9354225308502508
